<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.08.01	00:00:00.171	0.84157	0.84248			6
2024.08.01	00:00:00.487	0.84180	0.84236			6
2024.08.01	00:00:00.810	0.84153	0.84244			6
2024.08.01	00:00:01.122	0.84147	0.84245			6
2024.08.01	00:00:05.861	0.84150	0.84241			6
2024.08.01	00:00:16.701		0.84239			4
2024.08.01	00:00:30.856	0.84147	0.84243			6
2024.08.01	00:00:42.002	0.84149				2
2024.08.01	00:01:00.339	0.84147	0.84241			6
2024.08.01	00:01:36.082	0.84150	0.84244			6
2024.08.01	00:02:20.893	0.84150				2
2024.08.01	00:02:41.313		0.84244			4
2024.08.01	00:03:00.250	0.84150				2
2024.08.01	00:03:55.229		0.84244			4
2024.08.01	00:04:01.317	0.84150				2
2024.08.01	00:05:00.893	0.84150	0.84244			6
2024.08.01	00:06:00.147	0.84150				2
2024.08.01	00:06:05.386		0.84243			4
2024.08.01	00:06:06.031		0.84244			4
2024.08.01	00:06:16.933		0.84243			4
2024.08.01	00:06:26.679		0.84244			4
2024.08.01	00:06:31.950		0.84243			4
2024.08.01	00:06:36.358		0.84242			4
2024.08.01	00:06:36.817		0.84244			4
2024.08.01	00:06:41.759		0.84242			4
2024.08.01	00:06:46.653		0.84244			4
2024.08.01	00:06:57.010		0.84243			4
2024.08.01	00:07:00.571	0.84150				2
2024.08.01	00:07:14.375		0.84244			4
2024.08.01	00:07:29.518		0.84243			4
2024.08.01	00:07:30.420		0.84244			4
2024.08.01	00:08:10.400	0.84150				2
2024.08.01	00:08:30.897		0.84244			4
2024.08.01	00:09:03.507	0.84150				2
2024.08.01	00:09:33.391		0.84244			4
2024.08.01	00:10:00.374	0.84167				2
2024.08.01	00:10:05.177	0.84166				2
2024.08.01	00:10:09.374	0.84165				2
2024.08.01	00:10:10.779	0.84166				2
2024.08.01	00:10:20.236	0.84165				2
2024.08.01	00:10:29.634	0.84166				2
2024.08.01	00:10:39.500		0.84244			4
2024.08.01	00:11:01.547	0.84166	0.84240			6
2024.08.01	00:11:01.851		0.84243			4
2024.08.01	00:11:26.955	0.84167	0.84242			6
2024.08.01	00:11:37.003		0.84243			4
2024.08.01	00:11:42.967		0.84229			4
2024.08.01	00:11:51.063		0.84228			4
2024.08.01	00:12:00.679	0.84167				2
2024.08.01	00:12:02.764	0.84168				2
2024.08.01	00:12:08.167	0.84167				2
2024.08.01	00:12:14.146	0.84168	0.84227			6
2024.08.01	00:12:15.092		0.84228			4
2024.08.01	00:12:18.960	0.84167				2
2024.08.01	00:12:47.303	0.84168				2
2024.08.01	00:12:52.569	0.84167				2
2024.08.01	00:12:55.168	0.84168	0.84227			6
2024.08.01	00:12:59.764		0.84228			4
2024.08.01	00:13:00.363	0.84168				2
2024.08.01	00:13:01.540		0.84242			4
2024.08.01	00:13:15.016	0.84167	0.84243			6
2024.08.01	00:13:20.765	0.84168				2
2024.08.01	00:13:28.451	0.84167				2
2024.08.01	00:13:58.054	0.84168	0.84242			6
2024.08.01	00:14:00.240	0.84168				2
2024.08.01	00:14:20.986	0.84169				2
2024.08.01	00:14:24.066		0.84241			4
2024.08.01	00:14:39.305	0.84167	0.84243			6
2024.08.01	00:15:00.882	0.84167				2
2024.08.01	00:15:10.729	0.84171	0.84239			6
2024.08.01	00:15:20.799	0.84172	0.84238			6
2024.08.01	00:15:23.166		0.84239			4
2024.08.01	00:15:28.608	0.84171				2
2024.08.01	00:15:30.658	0.84174	0.84232			6
2024.08.01	00:15:42.761	0.84175				2
2024.08.01	00:15:46.470	0.84176	0.84233			6
2024.08.01	00:16:01.298	0.84176				2
2024.08.01	00:16:04.599		0.84232			4
2024.08.01	00:16:08.164	0.84179				2
2024.08.01	00:16:09.049	0.84176	0.84237			6
2024.08.01	00:16:11.787	0.84175				2
2024.08.01	00:16:13.566	0.84176				2
2024.08.01	00:16:16.264	0.84175				2
2024.08.01	00:16:16.615	0.84176				2
2024.08.01	00:16:22.263	0.84177				2
2024.08.01	00:16:24.957	0.84178				2
2024.08.01	00:16:32.084	0.84185	0.84240			6
2024.08.01	00:16:32.398	0.84191	0.84242			6
2024.08.01	00:16:34.114		0.84243			4
2024.08.01	00:17:00.233	0.84191				2
2024.08.01	00:17:03.541	0.84187				2
2024.08.01	00:17:11.611	0.84186				2
2024.08.01	00:17:14.434	0.84185				2
2024.08.01	00:17:15.365	0.84186				2
2024.08.01	00:17:21.671		0.84241			4
2024.08.01	00:17:22.117	0.84187				2
2024.08.01	00:17:39.965	0.84188				2
2024.08.01	00:17:43.040	0.84187				2
2024.08.01	00:17:43.381	0.84186				2
2024.08.01	00:17:45.115	0.84187				2
2024.08.01	00:18:01.264	0.84187				2
2024.08.01	00:18:10.417	0.84186	0.84238			6
