<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.08.07	00:00:00.177	0.86077	0.86153			6
2024.08.07	00:00:00.574	0.85986	0.86190			6
2024.08.07	00:00:01.166	0.86060	0.86179			6
2024.08.07	00:00:01.517	0.86062				2
2024.08.07	00:00:31.328	0.86059				2
2024.08.07	00:01:09.190	0.86059	0.86179			6
2024.08.07	00:02:11.542	0.86059	0.86179			6
2024.08.07	00:03:11.559	0.86059	0.86179			6
2024.08.07	00:04:13.094	0.86059	0.86179			6
2024.08.07	00:05:06.149	0.86059				2
2024.08.07	00:05:14.372		0.86179			4
2024.08.07	00:06:00.388	0.86059	0.86180			6
2024.08.07	00:06:37.336	0.86020	0.86200			6
2024.08.07	00:07:01.877	0.86020				2
2024.08.07	00:07:32.374		0.86203			4
2024.08.07	00:07:52.420		0.86201			4
2024.08.07	00:07:54.362		0.86203			4
2024.08.07	00:08:04.367	0.86020	0.86201			6
2024.08.07	00:08:13.455	0.86032				2
2024.08.07	00:08:15.457		0.86197			4
2024.08.07	00:08:25.312		0.86196			4
2024.08.07	00:08:44.474		0.86194			4
2024.08.07	00:08:51.525		0.86196			4
2024.08.07	00:09:01.523	0.86032				2
2024.08.07	00:09:09.201		0.86195			4
2024.08.07	00:09:10.756		0.86196			4
2024.08.07	00:09:59.516		0.86195			4
2024.08.07	00:10:00.352	0.86032	0.86154			6
2024.08.07	00:10:00.758		0.86153			4
2024.08.07	00:10:02.480		0.86151			4
2024.08.07	00:10:07.284		0.86152			4
2024.08.07	00:10:11.239		0.86151			4
2024.08.07	00:10:29.205		0.86148			4
2024.08.07	00:10:35.250		0.86149			4
2024.08.07	00:10:36.018	0.86043				2
2024.08.07	00:10:37.340	0.86059				2
2024.08.07	00:10:51.153	0.86078				2
2024.08.07	00:11:01.352	0.86074				2
2024.08.07	00:11:17.252	0.86081				2
2024.08.07	00:11:27.180	0.86059				2
2024.08.07	00:11:32.348		0.86150			4
2024.08.07	00:11:34.050	0.86080				2
2024.08.07	00:11:40.353	0.86079				2
2024.08.07	00:11:42.421	0.86077	0.86153			6
2024.08.07	00:11:42.796	0.86082	0.86152			6
2024.08.07	00:11:43.651	0.86083				2
2024.08.07	00:11:47.860		0.86151			4
2024.08.07	00:11:49.441	0.86084	0.86152			6
2024.08.07	00:11:50.621	0.86082				2
2024.08.07	00:11:52.040		0.86153			4
2024.08.07	00:11:52.902	0.86081				2
2024.08.07	00:11:53.210	0.86080	0.86154			6
2024.08.07	00:11:58.050	0.86082				2
2024.08.07	00:11:59.867	0.86083				2
2024.08.07	00:12:00.367	0.86083				2
2024.08.07	00:12:04.051	0.86082				2
2024.08.07	00:12:10.878	0.86081				2
2024.08.07	00:12:14.456	0.86083	0.86153			6
2024.08.07	00:12:25.662		0.86152			4
2024.08.07	00:12:25.995	0.86082	0.86153			6
2024.08.07	00:12:37.338	0.86054				2
2024.08.07	00:12:39.405		0.86154			4
2024.08.07	00:12:47.551	0.86071				2
2024.08.07	00:12:49.200	0.86070				2
2024.08.07	00:13:00.441	0.86070				2
2024.08.07	00:13:11.037	0.86069	0.86155			6
2024.08.07	00:13:13.952	0.86068				2
2024.08.07	00:13:17.005	0.86054				2
2024.08.07	00:13:17.851	0.86061				2
2024.08.07	00:13:18.154	0.86054				2
2024.08.07	00:13:20.557	0.86061				2
2024.08.07	00:13:21.451	0.86063				2
2024.08.07	00:13:22.658	0.86061				2
2024.08.07	00:13:42.152	0.86060				2
2024.08.07	00:13:46.728		0.86156			4
2024.08.07	00:13:49.954		0.86155			4
2024.08.07	00:13:55.653	0.86061				2
2024.08.07	00:14:01.524	0.86061				2
2024.08.07	00:14:06.085	0.86063	0.86153			6
2024.08.07	00:14:10.916	0.86066				2
2024.08.07	00:14:13.952	0.86064	0.86155			6
2024.08.07	00:14:34.359	0.86065				2
2024.08.07	00:14:36.111	0.86064				2
2024.08.07	00:14:42.499	0.86051	0.86153			6
2024.08.07	00:14:43.589	0.86050				2
2024.08.07	00:14:45.225	0.86063				2
2024.08.07	00:14:48.223		0.86152			4
2024.08.07	00:14:51.225	0.86064				2
2024.08.07	00:14:54.224	0.86065	0.86151			6
2024.08.07	00:15:00.373	0.86065	0.86152			6
2024.08.07	00:15:00.721	0.86066	0.86151			6
2024.08.07	00:15:03.622	0.86065				2
2024.08.07	00:15:05.143	0.86064				2
2024.08.07	00:15:10.035	0.86063	0.86152			6
2024.08.07	00:15:14.959	0.86062	0.86153			6
2024.08.07	00:15:19.421	0.86063	0.86152			6
2024.08.07	00:15:22.656	0.86066				2
2024.08.07	00:15:25.649	0.86089				2
2024.08.07	00:15:33.748	0.86066				2
2024.08.07	00:15:47.766	0.86068				2
2024.08.07	00:15:51.752	0.86067				2
2024.08.07	00:15:52.053		0.86151			4
2024.08.07	00:15:53.863	0.86065	0.86152			6
2024.08.07	00:15:58.652	0.86066	0.86151			6
2024.08.07	00:15:59.798	0.86067				2
2024.08.07	00:16:00.378	0.86065				2
2024.08.07	00:16:02.550	0.86064				2
2024.08.07	00:16:08.308	0.86067	0.86148			6
2024.08.07	00:16:08.844	0.86064	0.86149			6
2024.08.07	00:16:09.331	0.86062	0.86150			6
2024.08.07	00:16:10.091	0.86061				2
2024.08.07	00:16:10.847	0.86062				2
2024.08.07	00:16:15.175	0.86065	0.86149			6
2024.08.07	00:16:17.284	0.86070	0.86153			6
2024.08.07	00:16:17.852	0.86057	0.86155			6
2024.08.07	00:16:18.368	0.86050				2
2024.08.07	00:16:18.841	0.86049	0.86154			6
2024.08.07	00:16:19.344		0.86153			4
2024.08.07	00:16:23.584	0.86052				2
2024.08.07	00:16:24.351	0.86055	0.86154			6
2024.08.07	00:16:24.961	0.86054				2
2024.08.07	00:16:27.081	0.86055	0.86155			6
2024.08.07	00:16:27.755	0.86059	0.86156			6
2024.08.07	00:16:28.355	0.86065	0.86157			6
2024.08.07	00:16:29.707	0.86063				2
2024.08.07	00:16:30.376	0.86069				2
2024.08.07	00:16:30.725	0.86075				2
2024.08.07	00:16:31.051	0.86076				2
2024.08.07	00:16:33.149	0.86075	0.86158			6
2024.08.07	00:16:33.497	0.86095	0.86159			6
2024.08.07	00:16:34.223	0.86094	0.86160			6
2024.08.07	00:16:34.650	0.86092	0.86162			6
2024.08.07	00:16:35.551	0.86091				2
2024.08.07	00:16:37.955		0.86163			4
2024.08.07	00:16:39.736	0.86092	0.86162			6
2024.08.07	00:16:44.798	0.86093	0.86163			6
2024.08.07	00:16:52.906	0.86086	0.86166			6
2024.08.07	00:16:53.251	0.86087				2
2024.08.07	00:16:53.957	0.86090				2
2024.08.07	00:16:54.850	0.86089	0.86168			6
2024.08.07	00:16:55.173		0.86169			4
2024.08.07	00:16:57.752	0.86088				2
2024.08.07	00:16:58.958	0.86089				2
2024.08.07	00:16:59.933	0.86091				2
2024.08.07	00:17:00.314	0.86091				2
2024.08.07	00:17:00.822	0.86092				2
2024.08.07	00:17:06.451	0.86091				2
2024.08.07	00:17:11.679	0.86092				2
2024.08.07	00:17:11.989	0.86106	0.86167			6
2024.08.07	00:17:13.347	0.86103				2
2024.08.07	00:17:15.082	0.86104				2
